ch0_vibration,ch1_sound,label
0.010916914750000001,0.07840793455555554,brake_1
-0.11450637815,0.16223959522222223,brake_1
-0.5177240478,-0.04854411211111111,brake_1
-0.267974139,-0.12046555944444444,brake_1
-0.12993906060000002,-0.05693539877777777,brake_1
0.36025728045000005,0.1386763208888889,brake_1
0.47425076195000004,0.1197688572222222,brake_1
0.0785148665,0.03488151855555555,brake_1
-0.26601839834999996,-0.11966703377777778,brake_1
-0.3029946912,-0.025914706777777772,brake_1
-0.07504428410000001,-0.14727707377777774,brake_1
0.02480815675,-0.018240739777777775,brake_1
0.6753630458,0.013700286888888889,brake_1
0.2191210432,0.15516113888888888,brake_1
-0.01141874015,-0.11426683477777777,brake_1
-0.8627873732,0.015148460555555555,brake_1
-0.08283678345,-0.08635903944444444,brake_1
-0.2227301201,-0.020514507777777774,brake_1
0.73193330105,-0.1224415721111111,brake_1
-0.11254454485000001,0.13454834922222222,brake_1
0.32750319405,0.06974596122222222,brake_1
-0.72728074455,-0.0436717521111111,brake_1
-0.006428859800000001,-0.17257274277777776,brake_1
-0.41326556355,-0.013801478444444442,brake_1
0.87539083795,-0.026225996444444438,brake_1
0.2433576049,0.034245404888888886,brake_1
0.32970264070000005,0.039902756222222224,brake_1
-0.55276287795,0.017706449555555556,brake_1
-0.29427610904999996,-0.14073999077777774,brake_1
-0.5000248995500001,-0.0784279201111111,brake_1
0.31444664510000003,0.06835192488888889,brake_1
0.2626347495,0.06952941188888888,brake_1
0.29392659990000003,0.04557364188888889,brake_1
-0.41433786995,0.04505933722222222,brake_1
-0.27280561044999996,0.03706054622222222,brake_1
-0.38656757124999996,0.029224167222222222,brake_1
0.24688524925,-0.012637525777777776,brake_1
0.14727042175,0.006648899222222223,brake_1
0.1501888011,0.08697516755555554,brake_1
-0.19527054655,0.013998042222222222,brake_1
-0.31774499684999996,-0.05571730877777778,brake_1
-0.11223991235,0.07777182088888888,brake_1
0.14186014855,-0.04950504977777777,brake_1
0.1937025074,0.002832217222222224,brake_1
0.25180811045,0.008273019222222223,brake_1
-0.12257913940000001,0.011277641222222223,brake_1
-0.32040139225,-0.15342166111111108,brake_1
-0.1735989905,0.01873505888888889,brake_1
0.21921243295,-0.0374188901111111,brake_1
0.1900347321,0.09294380855555555,brake_1
0.23311586025,-0.016508345111111107,brake_1
-0.29743819439999997,0.014431140888888888,brake_1
-0.2876533985,-0.1637754261111111,brake_1
-0.28651407295,-0.011162283444444442,brake_1
0.33691024565000005,-0.13899406177777776,brake_1
0.27262060285,0.10439385455555554,brake_1
0.40444727090000004,0.02466309688888889,brake_1
-0.241044626,0.08719171688888888,brake_1
-0.23715142265,-0.04922082877777777,brake_1
-0.45220368969999997,-0.055094729444444435,brake_1
0.25216148415,-0.12568981211111108,brake_1
0.2403356505,0.037656056888888886,brake_1
0.46392981285,0.1381484818888889,brake_1
-0.20180186735,0.09019633888888888,brake_1
-0.40469929764999996,-0.09078476644444444,brake_1
-0.5311888043,-0.08384165344444444,brake_1
0.1129748949,-0.058573053111111106,brake_1
0.50952720545,-0.02366800744444444,brake_1
0.4503736666,0.1386492522222222,brake_1
0.0346234159,0.03781846888888889,brake_1
-0.3947743708,-0.028526833111111104,brake_1
-0.24714336865,-0.04271081444444444,brake_1
-0.0969656388,-0.1057131361111111,brake_1
0.2790605339,0.03798088088888889,brake_1
0.08990202935,0.02353974722222222,brake_1
0.04074652915,-0.05083141444444443,brake_1
-0.47703123845,-0.07925351444444444,brake_1
-0.3593273331,-0.0683177731111111,brake_1
-0.3533443508,-0.08614249011111111,brake_1
0.39761741025,-0.033981169444444445,brake_1
0.456929358,0.034164198888888886,brake_1
0.0929422617,0.057673335888888885,brake_1
-0.32296030524999997,-0.03552408344444444,brake_1
-0.21480358245,0.009220422555555555,brake_1
-0.33631539405,-0.0571925511111111,brake_1
0.17300577535,0.03883354388888889,brake_1
0.16624293385,-0.034333062111111104,brake_1
0.05049476915,0.11439572688888887,brake_1
-0.41079194765,0.08066816822222221,brake_1
-0.38841364419999996,-0.0876448011111111,brake_1
-0.5052341153000001,-0.057706855777777774,brake_1
0.32863642695,-0.020541576444444442,brake_1
0.01084380295,0.01317244788888889,brake_1
0.5269948329999999,0.000341899888888891,brake_1
-0.28764730585,0.06047494288888888,brake_1
0.0193674203,0.00200662288888889,brake_1
-0.4523986545,-0.029271221444444443,brake_1
0.3576800895,-0.017672297777777773,brake_1
-0.10932762565000001,0.013023570222222221,brake_1
0.27084764170000003,0.032377666888888885,brake_1
-0.5020598446500001,-0.061022767444444445,brake_1
-0.020307916499999995,0.005809770555555557,brake_1
-0.49287212845,0.06951587755555555,brake_1
0.192386495,-0.02554927977777777,brake_1
-0.09429705810000001,-0.005626741111111109,brake_1
0.4580869615,0.03814329288888889,brake_1
-0.24106290395,0.0063240752222222234,brake_1
0.0486852521,0.010154291555555556,brake_1
-0.1826161125,0.025989461555555555,brake_1
0.41684581365,0.0011133568888888907,brake_1
-0.0986472102,-0.045363543777777765,brake_1
0.28712110985,-0.031179562444444437,brake_1
-0.41604990459999996,-0.05010056044444444,brake_1
-0.07691472765,-0.03924602511111111,brake_1
-0.33368336925,0.03871173488888889,brake_1
0.25915584635,0.02048098788888889,brake_1
-0.05709533719999999,0.035206342555555555,brake_1
0.13478048925,0.07265584288888888,brake_1
-0.2558132096,-0.0652319451111111,brake_1
0.08746496934999999,-9.992777777776546e-06,brake_1
0.00795588685,0.03170095022222222,brake_1
0.38124645970000004,0.04627742722222222,brake_1
0.01046605865,0.08650146588888888,brake_1
0.02753766395,-0.017712900777777773,brake_1
-0.1738305112,-0.10731018744444444,brake_1
-0.18765473405,-0.038664048777777765,brake_1
-0.1241510431,0.06947527455555555,brake_1
0.30667242370000003,0.06725564388888888,brake_1
0.0761752889,0.15296857688888887,brake_1
-0.1324370471,0.020697537222222222,brake_1
-0.2324539895,-0.07090283077777777,brake_1
-0.16643403410000002,-0.059209166777777766,brake_1
0.13235561455,0.06684961388888888,brake_1
0.4112222977,0.09399948655555554,brake_1
0.30405867685000004,0.08983091188888888,brake_1
-0.006392303899999998,0.05516948422222222,brake_1
-0.1807639469,-0.021164155777777773,brake_1
-0.50865209195,-0.12424163844444443,brake_1
-0.09141523465000001,0.018802730555555557,brake_1
0.38855154705,0.01869445588888889,brake_1
0.47133238260000004,0.08811205155555554,brake_1
0.0584091215,0.02969786888888889,brake_1
-0.1293663515,0.07326488788888888,brake_1
-0.5123747011,-0.10569960177777776,brake_1
-0.24774044835,-0.018200136777777775,brake_1
0.2684471376,0.02559696588888889,brake_1
0.4413931005,0.10586909688888888,brake_1
0.1224672436,0.09693643688888888,brake_1
-0.2018201453,0.07307540722222221,brake_1
-0.49796558384999995,-0.0040026211111111095,brake_1
-0.13845658530000002,-0.03008328144444444,brake_1
-0.0013354043999999985,-0.029352427444444436,brake_1
0.52747615235,0.16408026455555555,brake_1
0.204693648,0.1163988082222222,brake_1
-0.1960321278,0.06816244422222222,brake_1
-0.34607581935,-0.08750945777777777,brake_1
-0.1719905309,0.005850373555555557,brake_1
0.1006068154,0.026706781222222222,brake_1
0.2828623475,0.08761128122222221,brake_1
0.2761604325,0.09643566655555555,brake_1
-0.20325191805,0.08797670822222221,brake_1
-0.33479223155,-0.024574807777777773,brake_1
-0.24006370935000002,-0.09732184944444444,brake_1
0.19902139085,0.035950730888888886,brake_1
0.33574654950000005,0.04687293788888888,brake_1
0.26191581680000003,0.040714816222222214,brake_1
-0.06775138205,0.009504643555555557,brake_1
-0.16081051815,-0.014884225111111107,brake_1
-0.26576250705,-0.07163368477777778,brake_1
0.1565373424,0.030915958888888886,brake_1
0.2963027334,0.030834752888888886,brake_1
0.14211603985,0.11028128955555554,brake_1
-0.1220551715,0.046683457222222224,brake_1
-0.19051827955,0.05457397355555556,brake_1
-0.20548182795,0.044612704222222216,brake_1
-0.05039951485,0.03921250522222222,brake_1
0.1121950357,0.00838129388888889,brake_1
0.2353518628,0.07705450122222221,brake_1
0.048435453450000006,0.07247989655555555,brake_1
-0.0028707522,-0.0004701601111111089,brake_1
-0.2286521759,-0.03070586077777777,brake_1
-0.00461934275,-0.01196080911111111,brake_1
0.12065772655,-0.054512753111111104,brake_1
0.1678209302,-0.0511021011111111,brake_1
-0.034528161599999996,-0.03509098477777778,brake_1
-0.07722545280000001,-0.004868818444444442,brake_1
-0.30944071489999997,-0.015736888111111107,brake_1
-0.14349520685,0.05504767522222222,brake_1
-0.1064945434,0.04622328988888888,brake_1
-0.05602912345,0.016975595555555556,brake_1
-0.12371237230000001,0.08888350855555555,brake_1
-0.010827753099999999,0.11036249555555554,brake_1
0.05904884975,0.02141485688888889,brake_1
0.21899309755,0.07649959355555555,brake_1
-0.15825160515,0.04231186755555555,brake_1
-0.24361572430000003,-0.02378981644444444,brake_1
-0.07224775775,0.028912877555555553,brake_1
0.23695422975,0.017611709222222223,brake_1
0.10530424855,-0.00925394244444444,brake_1
0.07803354715,0.027654184555555555,brake_1
0.039954484650000004,-0.02642901144444444,brake_1
-0.1988956733,-0.0747736501111111,brake_1
-0.4416999611,-0.11824592877777777,brake_1
1.1071250000001254e-05,0.01093928288888889,brake_1
0.2374111785,0.07356264322222221,brake_1
0.2373258814,0.09353931922222221,brake_1
0.1128774125,0.006892517222222223,brake_1
-0.218501821,-0.05030357544444444,brake_1
-0.45387307579999997,-0.0988918321111111,brake_1
-0.20359310645,-0.0990136411111111,brake_1
0.43373463945,0.06040727122222221,brake_1
0.49924281225,0.12234038055555554,brake_1
0.1331781223,0.09432431055555554,brake_1
-0.21497417665000002,-0.02978552611111111,brake_1
-0.46395641155,-0.1486305071111111,brake_1
-0.3581331737,-0.19084409277777775,brake_1
0.10986155075,-0.04108669444444443,brake_1
0.466677598,0.14131551588888888,brake_1
0.4243580511,0.17327007688888887,brake_1
0.0322107265,0.10186293422222222,brake_1
-0.42233751939999997,-0.14195808077777775,brake_1
-0.5884718996,-0.14942903277777775,brake_1
-0.059782195850000004,-0.13483902144444443,brake_1
0.35543190165000005,0.11822594322222221,brake_1
0.8176873498,0.15240013488888887,brake_1
0.11218894304999999,0.21743260655555555,brake_1
-0.0749955429,-0.03905654444444444,brake_1
-0.83786234205,-0.04576957377777777,brake_1
-0.10029831835,-0.2660408487777778,brake_1
-0.2148340457,-0.06542142577777778,brake_1
0.984065436,0.08700223622222221,brake_1
0.06526335275,0.2512819742222222,brake_1
0.23164143895,0.11423331488888888,brake_1
-0.90977998265,-0.03574063277777777,brake_1
-0.2104717083,-0.24185499511111105,brake_1
-0.34415054195,-0.12846435044444443,brake_1
0.8809290568,0.06716090355555555,brake_1
0.13206316735,0.21927327588888887,brake_1
0.56868683695,0.10178172822222221,brake_1
-0.84953585945,0.02621954522222222,brake_1
-0.1863448143,-0.16626574344444442,brake_1
-0.8002585062500001,-0.10468452677777777,brake_1
0.53585963875,-0.15105315277777775,brake_1
0.47912488195,0.1712805298888889,brake_1
0.6967116914,0.12031023055555554,brake_1
-0.5598486299000001,0.14095008888888888,brake_1
-0.3257690169,-0.10300626944444444,brake_1
-0.7966882133500001,-0.21691121877777775,brake_1
0.1288888967,-0.19218399177777776,brake_1
0.3331998218,0.19292192888888887,brake_1
0.7623904584,0.07806957622222221,brake_1
-0.25633108485,0.23261812855555555,brake_1
-0.2868247981,-0.12740867244444443,brake_1
-0.7364867387,-0.2525877214444444,brake_1
0.0880072152,-0.10200472877777778,brake_1
0.2598808717,0.04235247055555555,brake_1
0.34949766055000003,0.12518259055555556,brake_1
-0.08658376320000001,0.1964543898888889,brake_1
-0.21101395415000002,-0.058112885777777776,brake_1
-0.41707956245,-0.09197578777777778,brake_1
-0.1111615133,-0.01447819511111111,brake_1
0.15807878285,-0.07040206044444444,brake_1
0.3987079946,0.04329987388888888,brake_1
0.12604972180000001,0.23892512788888887,brake_1
-0.21256148725000001,-0.1049010761111111,brake_1
-0.5402181116,0.004902970222222223,brake_1
-0.02619950905,-0.18530855044444441,brake_1
0.20374928725,-0.0013363574444444429,brake_1
0.5190378321,-0.08568232277777776,brake_1
-0.07384403205000001,0.08432243822222221,brake_1
-0.052403996700000004,-0.031748004444444436,brake_1
-0.32481247085,0.08152083122222221,brake_1
-0.01172337265,-0.0720532491111111,brake_1
0.062040340900000004,-0.08321907411111111,brake_1
0.2873587232,-0.0404641151111111,brake_1
0.06520242625,0.13136778088888887,brake_1
-0.16283327795,0.12492543822222221,brake_1
-0.2709229816,0.002886354555555557,brake_1
-0.31505204555,-0.07226979844444444,brake_1
0.1929835747,0.05247615188888889,brake_1
0.24765292315,0.013023570222222221,brake_1
0.14739227475,0.11589803788888887,brake_1
-0.17420216285,0.1129475532222222,brake_1
-0.043453893849999994,0.000964479222222224,brake_1
-0.25028717605,-0.005423726111111108,brake_1
0.09724976525,0.09079184955555554,brake_1
0.1570003838,-0.00656061011111111,brake_1
0.16553618644999998,0.05989296655555555,brake_1
-0.01295408795,0.07016552555555555,brake_1
-0.38682346255,0.06492773855555554,brake_1
-0.44097493574999996,0.03624848622222222,brake_1
-0.048498608049999996,-0.057368497444444444,brake_1
0.34581769995,-0.09649625511111111,brake_1
0.28002926525000005,0.08820679188888887,brake_1
-0.0375013748,0.23444526355555553,brake_1
-0.3127794871,0.04313746188888888,brake_1
-0.50620284665,-0.0973489181111111,brake_1
-0.2465401963,-0.1020182631111111,brake_1
0.35033844625000005,-0.03606545677777777,brake_1
0.29330514960000004,0.031714484555555554,brake_1
0.0289572514,0.07586347988888888,brake_1
-0.4386292655,0.06951587755555555,brake_1
-0.26203380525,0.002669805222222223,brake_1
-0.22277276865,-0.017103855777777774,brake_1
-0.02366496665,-0.06045432544444444,brake_1
0.2808152171,-0.018565563777777773,brake_1
0.41105170350000003,0.11576269455555555,brake_1
-0.04232066095,0.14228998788888889,brake_1
-0.4286860607,0.057456786555555556,brake_1
-0.30697319165,-0.01843022044444444,brake_1
0.21547154585,-0.09351870177777777,brake_1
0.3014205594,-0.04445674344444443,brake_1
0.2479758336,0.06383145755555555,brake_1
0.0280920951,0.06951587755555555,brake_1
-0.27213541895,0.06640298088888888,brake_1
-0.29464166804999997,0.08905945488888888,brake_1
-0.08202646100000001,-0.03207282844444444,brake_1
0.0728121461,-0.09070356044444444,brake_1
0.1247702653,-0.0371346691111111,brake_1
0.0817074151,0.09670635322222221,brake_1
-0.04745067225,0.14130198155555554,brake_1
0.006030609450000001,0.11047077022222221,brake_1
-0.07276563300000001,0.06449463988888889,brake_1
0.051889986000000006,-0.020852866111111108,brake_1
0.1054931207,-0.0774128451111111,brake_1
0.1491896065,0.012306250555555556,brake_1
0.0375235173,0.11798232522222221,brake_1
0.06159557745,0.09880417488888887,brake_1
-0.20077830215,0.04354349188888888,brake_1
-0.05400636364999999,0.030753546888888886,brake_1
-0.09410209330000001,-0.1033175591111111,brake_1
-0.11216680055,-0.12068210877777776,brake_1
-0.1129405671,-0.024683082444444438,brake_1
0.042854586050000004,0.11758982955555554,brake_1
0.11101306159999999,0.07308894155555555,brake_1
0.14912867999999999,0.01130470988888889,brake_1
0.08491214899999999,-0.1426754004444444,brake_1
-0.29928426734999997,-0.04285969211111111,brake_1
-0.18702719110000002,-0.019052799777777775,brake_1
0.06315529585,0.00594511388888889,brake_1
0.32984886430000004,0.01646129088888889,brake_1
0.042184394550000004,0.09183399322222222,brake_1
-0.12925059115,-0.04294089811111111,brake_1
-0.28653844354999997,-0.08189270944444443,brake_1
-0.33038115295,-0.10255963644444444,brake_1
-0.0062217096999999996,-0.05570377444444444,brake_1
0.15787163275,0.07570106788888888,brake_1
0.10235540594999999,0.14671571488888888,brake_1
-0.17623101530000002,-0.02749822377777777,brake_1
-0.1097236479,0.0021013632222222235,brake_1
-0.1650692805,-0.12282053344444442,brake_1
-0.11501816075000001,-0.0029740117777777766,brake_1
0.13203879675,-0.09960915177777777,brake_1
0.1390514369,0.12094634422222221,brake_1
-0.030068341799999995,-0.026699698111111104,brake_1
-0.1716980837,-0.0023243637777777756,brake_1
-0.20739492005000001,-0.14362280377777775,brake_1
-0.14160648535,-0.028242612111111103,brake_1
-0.0115223152,0.04370590388888888,brake_1
-0.054371922649999994,0.00464581788888889,brake_1
-0.027265722799999996,-0.11731205977777777,brake_1
-0.05171552725,-0.021773200777777772,brake_1
-0.009194922899999998,-0.09128553677777777,brake_1
0.07202619425,0.009017407555555556,brake_1
0.16904555285,-0.02066338544444444,brake_1
-0.05093566805,0.10718192722222221,brake_1
-0.1374939466,-0.06305291744444444,brake_1
-0.15405986195000002,-0.07206678344444443,brake_1
0.03501943815,-0.11691956411111111,brake_1
0.1504934336,0.03963206955555555,brake_1
0.1935928397,0.06529316555555555,brake_1
0.014115556000000001,0.10206594922222222,brake_1
-0.01617100715,0.06456231155555556,brake_1
-0.3125235958,-0.058424175444444434,brake_1
-0.1511780385,-0.11917979777777778,brake_1
0.13953275625,-0.04413191944444443,brake_1
0.44461611235000004,0.09956209755555555,brake_1
0.1659200234,0.09344457888888888,brake_1
-0.12165914925000001,-0.0004430914444444427,brake_1
-0.36551746549999997,0.024297669888888887,brake_1
-0.25479573704999997,0.017530503222222223,brake_1
0.054375787200000004,-0.06318826077777777,brake_1
0.47725443840000004,-0.06002122677777777,brake_1
0.22541475065,0.09006099555555555,brake_1
-0.08312923065000001,0.10664055388888888,brake_1
-0.42891148874999996,-0.0020536771111111084,brake_1
-0.23389794755,-0.03530753411111111,brake_1
0.138893028,-0.04268374577777777,brake_1
0.4317423429,-0.0370128601111111,brake_1
0.26071556475,-0.005802687444444442,brake_1
-0.047785768,0.12803833488888888,brake_1
-0.35711570114999996,-0.033818757444444444,brake_1
-0.31879293264999997,-0.11272392077777776,brake_1
0.20918393105,-0.07454356644444445,brake_1
0.35331775210000005,-0.050885551777777774,brake_1
0.30561839525,0.06051554588888888,brake_1
-0.1504347352,-0.013097693111111107,brake_1
-0.33038115295,-0.07623535811111111,brake_1
-0.2303459326,-0.04706886977777777,brake_1
0.14253034005,-0.04658163377777777,brake_1
0.21871283565,-0.04248073077777777,brake_1
0.18368009815,0.06484653255555554,brake_1
-0.22060378525000002,-0.005721481444444442,brake_1
-0.3378933904,-0.06918397044444444,brake_1
-0.026479770949999995,-0.030841204111111107,brake_1
0.0887870744,0.04478865055555556,brake_1
0.32064896280000005,-0.00913213344444444,brake_1
0.29010650835,0.054519836222222215,brake_1
-0.27937348715,-0.05953399077777777,brake_1
-0.42425670415,-0.06933284811111111,brake_1
-0.1462917332,-0.07262169111111111,brake_1
0.18777435895,0.053978462888888884,brake_1
0.41907572355,0.11407090288888888,brake_1
0.0345503041,0.03282429988888889,brake_1
-0.15936046745000002,-0.02879751977777777,brake_1
-0.46165338985,-0.018010656111111106,brake_1
-0.2079859071,0.012739349222222222,brake_1
0.1258913129,-0.06234913211111111,brake_1
0.48973827825000005,0.09784323722222221,brake_1
0.3304581293,0.06509015055555555,brake_1
-0.17448242475,0.006012785555555556,brake_1
-0.22788450200000002,-0.04701473244444444,brake_1
-0.32831574459999996,-0.05241493144444444,brake_1
0.1616551684,0.011223503888888889,brake_1
0.21860316794999998,0.06609169122222222,brake_1
0.28946678010000004,0.023485609888888887,brake_1
-0.10537349580000001,-0.018985128111111107,brake_1
-0.22885323335000002,0.011182900888888889,brake_1
-0.22639180275,-0.1053477091111111,brake_1
0.10234322065,-0.08562818544444444,brake_1
0.29853873595,0.00793466088888889,brake_1
0.15007304075,0.06655185855555555,brake_1
0.0281773922,0.03132198888888889,brake_1
-0.25670882915,-0.0014852351111111096,brake_1
-0.08169136525000001,-0.004706406444444443,brake_1
-0.1071038084,-0.03353453644444444,brake_1
0.2464770417,-0.0031770267777777757,brake_1
0.041916317950000004,0.08229228822222222,brake_1
0.0650013688,0.08792257088888887,brake_1
-0.31254187375,-0.0707539531111111,brake_1
0.045517074100000006,-0.047298953444444444,brake_1
-0.13650084465,0.02390517422222222,brake_1
0.3303606469,0.06855493988888889,brake_1
-0.0968072299,-0.023478526777777776,brake_1
0.08653888655,-0.04170927377777778,brake_1
-0.29424564579999996,-0.061997239444444435,brake_1
0.1622644334,0.02906175522222222,brake_1
0.0111667134,-0.014221042777777776,brake_1
0.0973533403,0.1099429312222222,brake_1
-0.2987542068,-0.14174153144444443,brake_1
-0.1276238536,0.02730229188888889,brake_1
0.08995077054999999,-0.050628399444444444,brake_1
0.08168913715,0.1230577002222222,brake_1
0.207861826,-0.0716066161111111,brake_1
-0.21209844585,0.11482882555555554,brake_1
-0.035368947299999995,-0.10444090877777777,brake_1
-0.28245027539999995,0.024987920888888886,brake_1
0.35338477125,-0.02208449044444444,brake_1
-0.17158232335,0.09828987022222221,brake_1
0.09648209135,-0.022463451777777775,brake_1
-0.23849789829999998,0.04547890155555555,brake_1
-0.04297866715,-0.08501914044444443,brake_1
-0.41266848385,0.07720337888888888,brake_1
0.046406601000000006,-0.07900989644444444,brake_1
0.04547442555,0.03138966055555555,brake_1
0.31019397540000004,0.04163515088888889,brake_1
0.15704912499999998,0.04610148088888888,brake_1
-0.19034768535000002,0.07250696522222222,brake_1
-0.25546592855,-0.028553901777777776,brake_1
-0.23526270115,0.029860280888888886,brake_1
0.40916907465,0.0006531895555555575,brake_1
-0.011979263949999997,0.11093093755555554,brake_1
0.34952812380000003,0.03619434888888889,brake_1
-0.63781627195,0.10113208022222221,brake_1
0.07389054515,-0.08505974344444443,brake_1
-0.6253324321,-0.034238321777777775,brake_1
0.8335160545,-0.05562256844444444,brake_1
-0.14827184445,0.021563734555555554,brake_1
0.6857083654999999,0.18034853322222222,brake_1
-0.84229779125,0.011846083222222224,brake_1
0.17573528254999998,-0.02496730344444444,brake_1
-0.72141961525,-0.057733924444444445,brake_1
0.7229649202499999,0.00683837988888889,brake_1
-0.0511367255,0.07866508688888887,brake_1
0.5607968552,0.20741719988888888,brake_1
-0.5484492817500001,-0.04537707811111111,brake_1
-0.0985862837,0.14118017255555554,brake_1
-0.6517379772,-0.11739326577777777,brake_1
0.40544037285,0.024148792222222222,brake_1
0.30000097195000003,-0.017076787111111106,brake_1
0.44637079555000003,0.21568667755555554,brake_1
-0.146730404,-0.05318638844444444,brake_1
-0.26664594129999997,0.13772891755555555,brake_1
-0.41715267424999997,-0.20452730377777775,brake_1
0.01797220345,0.13546868388888889,brake_1
0.49463676885,-0.16875606077777774,brake_1
0.21028060804999998,0.20178691722222222,brake_1
0.06324059295,-0.054891714444444434,brake_1
-0.5258760135,0.024040517555555554,brake_1
-0.25979171004999996,-0.19709695477777775,brake_1
0.1303998739,0.08323969155555555,brake_1
0.5620519411,-0.0611716451111111,brake_1
0.17126327745,0.17201138388888887,brake_1
0.08376063815,0.1289045322222222,brake_1
-0.59100034935,-0.1286132281111111,brake_1
-0.4498275562,-0.19470137777777774,brake_1
-0.1206416767,-0.06275516211111111,brake_1
0.5196105411999999,0.006364678222222224,brake_1
0.41727839180000004,0.10689770622222221,brake_1
0.029408107500000003,0.17389265622222222,brake_1
-0.62238968215,-0.08824031177777777,brake_1
-0.53151171475,-0.15416604944444443,brake_1
-0.10484343525,-0.1696222581111111,brake_1
0.5825232451,0.05575146055555555,brake_1
0.6039450024999999,0.08055989355555554,brake_1
0.17819671315,0.18612769355555556,brake_1
-0.7028065695000001,0.020724605888888886,brake_1
-0.89027741,-0.10385893244444444,brake_1
-0.1287083453,-0.20968388477777775,brake_1
0.44738217545000003,-0.01924228044444444,brake_1
0.8395355927,0.04235247055555555,brake_1
0.1210903047,0.17106398055555555,brake_1
-0.2592982054,0.11746802055555554,brake_1
-0.70613924905,-0.09789029144444443,brake_1
-0.4238728672,-0.24660554611111105,brake_1
0.1828697757,-0.21814284311111107,brake_1
1.0569457153000001,0.04438262055555556,brake_1
0.6730600241,0.1574890442222222,brake_1
-0.21318293755,0.1228546852222222,brake_1
-0.6156329333,-0.058667793444444435,brake_1
-0.5651370501,-0.058234694777777776,brake_1
-0.3030190618,-0.12133175677777776,brake_1
0.2722611365,-0.050547193444444444,brake_1
0.8304148956499999,0.1703466608888889,brake_1
0.36730038385,0.3338008045555555,brake_1
-0.4102253312,0.14184335488888888,brake_1
-0.58348201925,0.000978013555555557,brake_1
